,sentence,category,label,race
22417,versace belt wallet win cut show ass little bitch,offensive_language,1,0
18423,aleksssa brianlovesass aleksssa tbh niggah normal convo someone lmao hoe hoe brian lol,offensive_language,1,1
9316,fuck hostess liquidate baker strike continue twinkie http gtwmjmgt,offensive_language,1,3
15548,hurricane dame understand whole pissin bitch trend round bitch clean mayne,offensive_language,1,0
23267,ask fuck bitch ask father these hoe outta line,offensive_language,1,0
18545,allisonnamaya whitecholo omg nathaniel pussy pussy lol,offensive_language,1,1
3887,lanebelgarde shut bitch,offensive_language,1,0
17755,theeesickestkid bag gucci ugly hoe shut,offensive_language,1,0
22178,throw flag bitch ain real bush,offensive_language,1,0
19805,oroozco tonymartinezz bitch life,offensive_language,1,0
20320,willyroast ratchet hoe wear flip flops curl turn black soul slave walk,offensive_language,1,3
14418,blakeanthony thompson era hiagokoury hoe smash whole team lmao fool,offensive_language,1,0
13932,pumpkin spice marlboro hoe,offensive_language,1,0
15056,drizzytaughtbre drink bleach bitch aubreychester youda same thing teamzimmerman,offensive_language,1,3
4923,theislamheretic warmachine basimafaysal mariamveiszadeh cause tip hand whine little bitch,offensive_language,1,3
4152,molly well bitch,offensive_language,1,3
20387,shelby zzachbarness fuck bitch real quick,offensive_language,1,0
189,megamindnick white thunduh nah fam get to cheat hoe depend female feel,offensive_language,1,0
9866,hoes hoe,offensive_language,1,0
16012,killallsimps ariana grande build old chinese boy bitch shape iphone niggas crazy over,offensive_language,1,0
11160,remember feel good couldn whack bitch amp lie,offensive_language,1,1
11080,leave nigga bitch idgt http exjvkjcxez,offensive_language,1,0
15525,hootiegang des bitch swear dey faithful,offensive_language,1,0
22268,trust say shouldn trust tweet bae bruh real quick hoe drop niggas real quick,offensive_language,1,0
17112,rivera roberto ortiz think classy niggah ratchet,offensive_language,1,0
23149,yeen see fat nigga molly bitch imma hurt somethin,offensive_language,1,0
14255,azlanthegoat these hoe ain loyal nigga cheat girl break,offensive_language,1,0
23420,clean nasty pussy worry wtf,offensive_language,1,1
16345,mabelistocute suppose hoe find,offensive_language,1,3
20903,smh dreamed faggot wow cocainemodel dream lmfao start bottom itsnotharold http gywaehf,offensive_language,1,1
131,girlthatsvonte you all trick treat nah hell yeah i m a sweet tooth bandit steal bitch bag shit,offensive_language,1,0
1195,coley cee lil aerii yhanaaaa dthang lmfaoooo bitch don start okay bitch,offensive_language,1,0
17143,rudebwoyroscoe behind real bitch bitch ass nigga wrong strong,offensive_language,1,0
17594,terryisbetter fav pic mean hoe,offensive_language,1,1
24643,want catch attention niggah throw dolla sign,offensive_language,1,0
15038,drbrewwatkin bitch http dwyd rrm,offensive_language,1,0
15051,dream money male rap artist talk money bitch drug niggas don wanna hear shit,offensive_language,1,0
2388,alan casillas haha shit niggah wish,offensive_language,1,1
8112,blah honesty pussy,offensive_language,1,0
9744,soul patch bitch lmaoooo,offensive_language,1,0
5946,espinosa bitch,offensive_language,1,1
12693,nigga lito thegawd feel good hoe you all throw charge way,offensive_language,1,0
10201,don fuck wit hoe niggas,offensive_language,1,0
14719,clicquotsuave nigg complain journal bitch half naked,offensive_language,1,3
14927,danielbiltmore basic bitch basic cable,offensive_language,1,0
142,hornyfact single isn excuse hoe theonemis luu,offensive_language,1,3
9972,hate bitch,offensive_language,1,3
10625,lot ass hoe want bread wheel nigga grind bitch,offensive_language,1,0
2095,ain neva love bitcccccch these bitch steady lovin ayeeee http nhb omaqkm,offensive_language,1,0
2196,good girl worth hoe,offensive_language,1,0
8111,blah blah blah blah sound these bitch talk,offensive_language,1,0
4070,meeeesh ajbernal bitch,offensive_language,1,0
6951,ryanhoover toddkincannon vet ryan rocks useless geek face bitch,offensive_language,1,3
17523,bitch bitch forget friend friend getlostfakebitch,offensive_language,1,1
11600,talk bout money weed bitch don wanna talk,offensive_language,1,0
10749,mean cunt cunt happen,offensive_language,1,0
1912,surfboard vomitdatruth house comeout bitch,offensive_language,1,0
13627,pussy rap sheet whole lot bro,offensive_language,1,0
8094,bitch bitch,offensive_language,1,0
13453,sure someone put picture escort website ain sell pussy,offensive_language,1,3
23637,bitch plz,offensive_language,1,0
23654,bitch ain shit ain say nothin,offensive_language,1,0
7572,want hoe,offensive_language,1,1
5576,baaaabyshaaaay yassss bitch,offensive_language,1,0
11132,love hit jig fucking life,offensive_language,1,3
23269,buy bitch erythe world bet find complain,offensive_language,1,0
19765,northphilli curbyourhoe bitch home scroll http mmaeo gwe,offensive_language,1,0
6960,samross parseltounge basilisk fucking pussy right,offensive_language,1,3
1669,tharealist dis hoe bri fuck wet dream pop dream http asiqg ebpb,offensive_language,1,0
2000,amp sister fucken deny spray room febreeze bitch deny,offensive_language,1,1
2681,bretvondehl com lowery beat bitch seriously bitch,offensive_language,1,0
12856,million niggas rap music quality song spittin bar shit play wit bitch,offensive_language,1,0
3582,dun little bitch tryna hit fair tho sometime shit fun drunk,offensive_language,1,0
4044,martymard draw hoe,offensive_language,1,0
11692,nigga term go to assume fag,offensive_language,1,1
11554,friend don wanna hangout automatic response call bitch whoop,offensive_language,1,3
1774,hernandezeli back hoe didn want hot,offensive_language,1,0
2831,chasemanhatttan become retarded,offensive_language,1,3
19129,iamtahyi tho hate bitch twerk slow song,offensive_language,1,0
8763,expect cute hell bitch cuteness gets plant relationship relationship hate,offensive_language,1,3
19652,mckinley bitch answer bri duh,offensive_language,1,3
15404,hbcufession nigga fuck virgin expect scream wasn moan bitch virgin,offensive_language,1,0
23258,bitch friend wear same fit function don clean,offensive_language,1,3
15425,hooligans issue swagggg fucking faggot thirsty eachother fuck behind redemption,offensive_language,1,3
15940,kaos gunnplay big booty hoe tig bittie xbox pancake booty hoe pancake tit,offensive_language,1,0
10120,express hate sam far hand down question ask least favorite character bitch freaksandgeek,offensive_language,1,3
16799,yeaboo ion bitch slick shit straight let wassup,offensive_language,1,0
667,asagiraffe pussy http yaatsf,offensive_language,1,0
3075,drivemy lexis yasssss bitch yasssss,offensive_language,1,0
10720,love live minnesota weather bad enough people bitch don serious stay safe east coast,offensive_language,1,3
9954,humble personality hoe lovemedarlingg good physical feature opposite sex,offensive_language,1,3
6030,gmalko jakeywakeyz home chillin work pussy,offensive_language,1,3
9296,fuck bitch say hood love,offensive_language,1,0
9914,tell cashier tryna fuck right pussy,offensive_language,1,0
10223,don broad drunk dial sleep hoe,offensive_language,1,0
17818,toucherandrich wow didn call bitch look brady tell crowd bitch,offensive_language,1,3
18618,baeelectronica genius philthycleo fat nigga pussy statin fact,offensive_language,1,3
15773,jaydillz babies pussy tight http,offensive_language,1,0
14199,annnna dav i m a bitch,offensive_language,1,0
19308,jackiengvyen talk blahblah bye bitch,offensive_language,1,0
3836,kingjame hoe wear shoe big bitch miss couch shot ray allen bail pussy,offensive_language,1,3
22677,girl try argue whilst drunk he s shut fuck bitch nasty cunt whilst drunk sarry,offensive_language,1,3
8456,chicago hoes love pink lipstick,offensive_language,1,0
1451,notgrimey dnt blame niggas female hoe ass way listen money fruitcake,offensive_language,1,0
5491,alexissixela stfu you re pussy sit ass down noise,offensive_language,1,0
7722,hoe gon hoe regardless,offensive_language,1,0
20126,thatsryann think man cheating take bitch house wifi connect,offensive_language,1,0
6365,kayliefarmer funny blond bitch,offensive_language,1,1
22497,watchu smile foe nigguh,offensive_language,1,0
2559,barbod fcb wigga wigga wigga wigga wigga,offensive_language,1,2
16157,lebronvuitton don stand line club security escort yellow diamond tell bitch over scorpion,offensive_language,1,0
3097,eatmytweetzz text don noisy hoe watch,offensive_language,1,0
18585,army constancio proudmahomiee army constancio http iziryymj bitch,offensive_language,1,0
17556,talkhawkz kmm fucking trash head,offensive_language,1,3
13214,hispanic pussy,offensive_language,1,0
5108,wfopitei eat shit work nappy bitch,offensive_language,1,1
20140,thrillx sarah burkes pussy http hpxudcuneq,offensive_language,1,0
284,youngricooo wexicanafro don take advantage nice person hoe everyjuan,offensive_language,1,3
23615,bitch see trick haannnn foh,offensive_language,1,0
16535,jsmart single hoe claim be not talk fucking nobody mysteriously pop pregnant,offensive_language,1,0
9014,everyone north pregnant glad bitch ass move down,offensive_language,1,0
10791,sum hoe sum cuz wake hella email goodmore goodnight text shit single text,offensive_language,1,0
23579,animal cracker fuckin bomb,offensive_language,1,3
20535,rise go to higher high hip nip ain eat,offensive_language,1,3
19972,sassy cee hoe,offensive_language,1,0
5259,zaneisclasker photoshop put head fag proof,offensive_language,1,1
3253,gforgent bitch happen comin thru,offensive_language,1,0
946,officiallyice guiltypleasure watch nigger fight youtube vine,offensive_language,1,3
9315,fuck dread fire hoe watch,offensive_language,1,0
18678,bonita kayla bitch wanna beef over niggas grow priority straight,offensive_language,1,0
24056,girl do not swallow kid bitch basic,offensive_language,1,0
8650,dat bitch get to lay back pee https psf wuqs,offensive_language,1,0
18095,worldstarfunny rts amp grab mic amp yell fuck right pussy http kmmz,offensive_language,1,3
9731,hit tell fucking say shit bitch head game point rn,offensive_language,1,0
11291,happily take tho amp ain cheating none hoe,offensive_language,1,0
1683,mahoganylov right kingdominicus idk sell pussy way high http jsdmsucdm,offensive_language,1,1
9782,help speed process fucking bitch feel,offensive_language,1,3
18215,zannlxrd hate italian ppl say olive garden be not real italian food fuck grandmas roast casserole bitch olive garden,offensive_language,1,3
19217,iamthatprettymf bitch be not nothing tell fucking meeeee,offensive_language,1,0
17653,thedouch stay safe remember girl don party bitch jus stay home gross shit,offensive_language,1,0
21301,teen get hole penetrate fist own twat http rtk,offensive_language,1,3
22869,girl feel bitch reason,offensive_language,1,0
23012,rick weak hoe season good look fam,offensive_language,1,0
21174,stop give these hoe half azz dick plow deep scream cream http hwbwj,offensive_language,1,0
13081,mom fucking cunt dude,offensive_language,1,1
18537,alexiss diii bitch violetannt tashh http gwkbq,offensive_language,1,0
16500,moneybaby rich tire you all hoe give shout you all moma talk bout ain raise hoe,offensive_language,1,0
13184,nah bitch ugly,offensive_language,1,0
22737,ghost pick dive pussy http vbd zhjrof,offensive_language,1,0
11596,bad niggas play nice pussy ass go,offensive_language,1,0
24723,ladarinaintshit fat bitch normal sized leg look car key,offensive_language,1,1
20577,fine bitch walmart melt ankle,offensive_language,1,3
7496,actual quote local cop many pussy town,offensive_language,1,3
10973,think woman forever find way guy thirsty tho feel thi pussy value don,offensive_language,1,1
22863,bitch school wear stripper heel school make sense,offensive_language,1,1
6564,lettherainefall way fuck bitch,offensive_language,1,0
14597,cappdaprez bust dat pussy wide open,offensive_language,1,0
8032,bill cosby steal pussy,offensive_language,1,0
2916,cuauhtli saucygyro coffeemanelliot call kidd pussy,offensive_language,1,0
14773,coreykeyz find bae hoe http mzpgs,offensive_language,1,0
7742,black bitch constantly late reason couldn refuse lady free til amp shot,offensive_language,1,0
2142,nicolas cage unroll dusty secret scroll james whiny little bitch,offensive_language,1,3
6409,kieffer jason sbsylvester hunterbuch bitch talk,offensive_language,1,0
17312,shyglizzy break bitch,offensive_language,1,1
16066,kontra lmao damn bitch trash jazminejanay lmao http pfsnlm,offensive_language,1,0
20290,vincestaple news bitch cook,offensive_language,1,0
13333,niggas gossip hoes man ain wid shit,offensive_language,1,0
10879,shoot stripper hoe steal tacos http ie jlg,offensive_language,1,0
19009,flemingryan savannaasanford hoe,offensive_language,1,0
21907,think godfather maddiston lol fucking wee bitch man problem mine snap spine,offensive_language,1,3
12318,late studio session bitch work brickk ent bitch ycg life http zrbdumjqu,offensive_language,1,0
24115,jacobs stfu bitch,offensive_language,1,1
9730,hickey yeah bitch mine try hide make feel good life,offensive_language,1,1
5226,youngrecklesss nahh bitch playn feeling hurt,offensive_language,1,0
11625,ballin buy bitch,offensive_language,1,0
3088,dutchbrosplease welcome miss nig nog,offensive_language,1,3
24749,hoe slay,offensive_language,1,0
20229,treymcgruder edham nig,offensive_language,1,0
15983,kermitisasnitch say do not love these hoe girl hoe http euool wdq,offensive_language,1,0
16104,everyday mjcandance pacdagoat devote mariah bettathanlerun mznursebee pyroballypoop wtf bitch sound retarded,offensive_language,1,1
22860,release nude cunt sickgirl http odizr,offensive_language,1,1
18268,connerjay bitch merry ish christmas http jciu vhzv,offensive_language,1,2
13969,real nigga speak deon paper chaysin sound bitch,offensive_language,1,0
19503,leechee gnc cashier bitch don sell chocolate cake write over face looke,offensive_language,1,3
11632,don say thank someone hold door open bitch,offensive_language,1,3
15489,hillbilliety ufuckin right hillbilliety kuntrytawk mannn hoe wen school baby,offensive_language,1,0
15111,emilyfaye signature white bitch move profusely apologize late full starbuck cup hand,offensive_language,1,3
9353,fuuuuuuuuck bitch snowpiercer,offensive_language,1,1
1884,robbyohn story far scary story hear pussy,offensive_language,1,3
4966,therealsaigon explain cause bitch whine,offensive_language,1,1
18547,allovevie ain good these hoe gon waaaaannnnnt,offensive_language,1,0
11469,idgaf anyone say gamble stupid constantly bitch have money casino,offensive_language,1,1
9341,fuckkkk faggot commie http tnco,offensive_language,1,3
7916,bad bitch oakland beeee model,offensive_language,1,0
23277,blame bitch attract say i m a asshole talk hoe kinda have,offensive_language,1,0
13690,thing calm down pussy cali tree,offensive_language,1,1
18727,cassidy kelsey remind hate bitch cantstandyou,offensive_language,1,3
5049,truenovacane gonn comment cause closet hoe lol team getchoassoutdatcloset lol,offensive_language,1,0
18619,bakedalaska bitch take flight http wxgtxa sya,offensive_language,1,0
15840,joebudden woman over america overstating value pussy,offensive_language,1,3
16135,lalacoutureexo don talk bitch nigga don talk bitch nigga,offensive_language,1,1
5526,anggxo off twitter fag,offensive_language,1,1
10405,guarantee hot twat tonight dress legging open toed shoe,offensive_language,1,3
6369,kaylynkitz yep asshole well shouldn little bitch sure hear bad basis,offensive_language,1,3
19594,lumponthegrind you all car moma singing song bitch sch,offensive_language,1,0
24059,lil pussy stomach pouch thingy don wear tight clothe shit unattractive,offensive_language,1,0
2116,bestf shyanna pen main niggah ronnie jackson iii movie bind pick homie,offensive_language,1,0
24287,nobody bout action pussy,offensive_language,1,0
16571,myjim aintslim chris brown reach maximum level icy hoe http sahge wgas,offensive_language,1,3
22619,bitch tryna say,offensive_language,1,0
17944,unt unnnnn moment truth these hoe truth,offensive_language,1,0
3254,giannaamarieeee first off call hoe don sharkeisha boo boo,offensive_language,1,0
10555,hope trip fall pussy tunechi,offensive_language,1,3
10895,sound retarded learning quickly tyler yost http vqh zbwml,offensive_language,1,3
9584,gucci fuck lot famous bitch type speak wonder open mouth,offensive_language,1,0
8982,nigga tryna fuck next nigga bitch know bitch next nigga bitch,offensive_language,1,0
12005,gorg anggxo bitch think briiixo http mfvcmym,offensive_language,1,1
10150,chase bread over hoe cause meet dollar be not fact,offensive_language,1,0
19813,psson iamlexj lastnight halloweencostume http uzoh frzg hoe work outfit,offensive_language,1,0
5947,espn stop blow spur pussy halftimespeech,offensive_language,1,1
2536,babyxshad hoe twerke heavy,offensive_language,1,0
19820,papigabs girl pack bowl hoe quit play,offensive_language,1,3
7018,shareefkeye fat hoe treadmill lol hmu therealwesjame gmail com,offensive_language,1,0
11841,ionn type bad bitch thing,offensive_language,1,0
21325,act sad ass bitch old anthony come back fashoo,offensive_language,1,0
23221,hoe take taxi club,offensive_language,1,0
8268,tell break bitch nothin,offensive_language,1,0
22965,woman stay brag man penis wonder friend fuck smh silly silly hoe,offensive_language,1,0
23468,irrelevant bitch,offensive_language,1,1
19325,jarievee basically bold hoe same,offensive_language,1,0
19906,relatabie hate people ask tryna look good bitch myself bye,offensive_language,1,1
7957,dog these bitch king queen,offensive_language,1,0
21724,these bitch funny mike epps,offensive_language,1,0
9029,experience charlie married woman love hot phone sex stranger off http bpdqqpogae,offensive_language,1,0
15891,justdoit rob kaaarlizzy bitch love laugh lol,offensive_language,1,0
5520,andreajmarkley gantaro sorry grant bitch ignore libtard ignore majority voice,offensive_language,1,3
18867,dcolbray vondreaam post picture woman hoe jump off bridge tonight lol ohkillem,offensive_language,1,3
20623,say marcus supreme alotta bitch standard niggas outta you all league,offensive_language,1,0
15815,jim mccloskey hard big man person cunt,offensive_language,1,3
18673,blessedarti claim want good amp loyal girl mess hoe confuse,offensive_language,1,0
5013,toddkincannon dywanwii scotja drink shitty canadian hoser beer,offensive_language,1,3
18041,wearegiricode nah talk hoe do not wanna text back shit http lmpa kaiz,offensive_language,1,0
13146,sister step mom cunt love sister,offensive_language,1,1
11628,turn instagram like follow real life shit trash,offensive_language,1,0
14802,crownher take bath stzodiacsign terrify water wash himself everyday lol,offensive_language,1,3
10875,tweet bitch lmfao darealquitam von kick curb call curse ass,offensive_language,1,0
12495,lmao catch tha field blowin horsepower paper chaysin shut bitch ass opp lol,offensive_language,1,0
19447,kingsleyyy look put bitch place http gpnd,offensive_language,1,3
22114,nigga solve rubik cube magic trick amp ain pussy,offensive_language,1,0
21975,bitch stupid anti feminist http vsgcwtn via youtube dumbass blndsundoll,offensive_language,1,3
18873,degg slow rap voice bitch suck dick fast rapping voice bitch suck dick,offensive_language,1,0
12286,lmfaoooooo gay fuck pubesonfleek these faggot off http okummsjeyi,offensive_language,1,0
16882,permatrippin eat pussy http kdfhdx ydt,offensive_language,1,0
4517,renoconfession band camp stick flute pussy spanish spring,offensive_language,1,3
7223,tyg italian montana fun lose tonight bitch,offensive_language,1,3
20463,rambo bout flex these hoe,offensive_language,1,0
23254,well watch hoe fuckin everybody,offensive_language,1,0
7044,skyereye keanabermudez yoooooooooooooo lmfaoooooooo schlumpe love bitch squaaaaad,offensive_language,1,0
15459,heissarcastic pop molly don hoe start pop birth control,offensive_language,1,0
13895,ppl handle girl girl feel off bitch,offensive_language,1,0
10196,don play flappy bird anymore fuck,offensive_language,1,3
22339,hoes hawkin ritta ain,offensive_language,1,0
1351,kaaygq sexy bitch hope bout,offensive_language,1,0
20214,trackinblackkev michelledbeadle shut fuck dumb bitch,offensive_language,1,0
14720,clicquotsuave party bro nigg chuck chillin dance bitch,offensive_language,1,0
9179,free iiive nigga let dog moma pussy cat inside dog house gang http baxoypgg,offensive_language,1,0
2034,head off twitter niggah bracken i m a baby momma killa bitch http fake,offensive_language,1,0
14636,cesar wtx pink nipple cute look nasty bitch,offensive_language,1,1
19491,lamessican love bitch throw shade confirm right,offensive_language,1,0
23337,friend niggah wanna fuck wit,offensive_language,1,0
19082,hayes cleveland nigga fly switcharoo bitch lie,offensive_language,1,0
17868,tuckermustdie tell hug hoes amp https nfabyildkx,offensive_language,1,1
1165,callmegb brittnaomi lmao elepicoru tempt send http ouc scn fuckin hoe lmao,offensive_language,1,1
4558,robincoldiron god damn bitch smh run away,offensive_language,1,0
6853,porcelina raise person gun can not take ass whip pussy,offensive_language,1,0
8926,eat dick bitch,offensive_language,1,0
97,celeynichole white thunduh bring food do not car retard,offensive_language,1,1
9283,fuck rocket everything howard bitch ass sign bitter laker fan lol,offensive_language,1,0
4424,pohlman look mike vick bitch,offensive_language,1,0
23804,everybody fuckin everybody bitch everybody wit shit that s lifee,offensive_language,1,0
16858,pachino dick ride praise these hoe half miami feel celebs off social medium shit,offensive_language,1,0
19086,heyamandakrebs bet hella redneck super piss coke commercial,offensive_language,1,3
18239,boowhop trust soul trust these nighas trust these hoe,offensive_language,1,0
23695,same hate don wanna trust bitch ass,offensive_language,1,0
16747,steep dislike weed man bless couple begin tax damn pussy tryna play pothead,offensive_language,1,0
4371,pdaburei bitch nigga,offensive_language,1,0
23527,son bitch eat mac cheese http ojyz,offensive_language,1,0
6088,heydenbunsyolo nigga name follow nigga doesn fucking faggot kok eyed mother fucker,offensive_language,1,0
9368,gabby back bitch step aside,offensive_language,1,0
14688,chippewaskylark love celeb nude leak girl trash body try critique,offensive_language,1,3
16614,neiman markus shoutout these bitch hustla,offensive_language,1,0
19892,rarebreedkena shoutout ogmaco bitch guess remix shit,offensive_language,1,0
22507,fan base large give crap rodger chews guy nobody bitch brady man,offensive_language,1,3
22958,wake cold thenna bitch stomach flat http ivr islk,offensive_language,1,0
1518,shesoviciouzz warwith gun female pussy wet cause cry smh,offensive_language,1,0
17668,thefunnyteen someone tell stop bitch http ltr muv,offensive_language,1,1
17902,tylercottam suge knight deserve shot nigga pac kill fucksuge karma bitch,offensive_language,1,0
10413,dope ass parlay san fran woulda win hoe run back pick shit rig,offensive_language,1,0
3414,hunglikerobby emmadiabete open mind bitch beyonc crazy,offensive_language,1,3
8310,bad bitch flawwssss,offensive_language,1,1
8248,call bitch yeah call return call ain girl http ssxopuhge,offensive_language,1,1
10948,tell bitch followback rt say followback doesn followback block fuck,offensive_language,1,1
22063,ignorant bitch msnbc police training weapon smh,offensive_language,1,0
1701,badnradbrad whattheflocka morbidmermaid sydneys favorite nigger love,offensive_language,1,1
9018,everytime ain wit new bitch cuzzint http bol dby,offensive_language,1,0
18108,lexiisounique down naked white bitch,offensive_language,1,0
22778,girl say happy birthday bitch bitch stack stack,offensive_language,1,0
2948,dallyjackson hoe,offensive_language,1,0
15806,jewlzsantana make bitch feel important,offensive_language,1,1
21567,hoe everybody nigga,offensive_language,1,0
2251,touchdown clock michigan hoe,offensive_language,1,3
4453,qovem play heimer support big faggot stupid cheese champion,offensive_language,1,3
12398,life bitch appreciate mayne,offensive_language,1,1
440,dumb bitch dumb thing,offensive_language,1,0
7454,nicca ain perfect heart pure,offensive_language,1,0
6192,ittybittyber playas fuck lmao trash forreal crazy,offensive_language,1,0
10234,don owe shit bitch leave alone,offensive_language,1,1
9766,hear get to new bitch postin thinkin make sick,offensive_language,1,0
3306,grizzboadams wyattnuckels straight cali kush bitch don kill vibe,offensive_language,1,0
23610,big bitch sayin eye stomach bitch stomach eye,offensive_language,1,0
5679,mccann fuck triple nigguh,offensive_language,1,1
23080,you all bitch muslim you all hair fuck ctfu stop young,offensive_language,1,0
14307,bargamentoo realize send message wife side hoe http okldrog,offensive_language,1,3
4656,schulzgrayson dswizzle lmfao pull hoe suppose effect suppose hurt fell fuck boy,offensive_language,1,0
22953,wiz khalifa influential rapper era seem forget trend nigguh start,offensive_language,1,0
17645,thecockiestman these hoe http ohkwcg ldw,offensive_language,1,3
6313,justezzzee bitch look character off sesame street ugly ass,offensive_language,1,3
720,honestyhour middle school hoe call mandingo warrior,offensive_language,1,0
11839,ion pay pussy pussy priceless fishin ain pisce,offensive_language,1,0
24028,sorry don eat seafood solely fact ocean seriously unrespectable pussy,offensive_language,1,3
16480,missunfoolish don fuck wit fake hoe touch los,offensive_language,1,0
21730,these bitch loud reason,offensive_language,1,0
12550,lmfao don talk gtfoh bitch guess amp right,offensive_language,1,0
21819,these infected ass hoe think okay talk ppl boyfriend funny cute pussy hop over place,offensive_language,1,0
12265,kyle bitch,offensive_language,1,3
20416,yous cutie girlfriend don little bitch respect move,offensive_language,1,3
24584,party goin off chain bad bitch http bzlfh,offensive_language,1,0
22642,makeup call cheek call bitch spot lmao,offensive_language,1,0
9164,forget rest bitch face next hot new trend rest drunk face,offensive_language,1,3
2774,captelliott nfn bitch,offensive_language,1,0
18176,yennno nay bitch beef over nothing bitch ugly ass wasn factor,offensive_language,1,0
21124,speak kinghorsedick lot backpage hoes don fucking black guy thru,offensive_language,1,0
23957,http bpu qzyft crystal star leggy playful babe crystal star spread pussy http lfkqrc zxn,offensive_language,1,1
15419,shit cause bitch tae kinglute,offensive_language,1,0
23504,name follow word cunt dictionary sooo tell,offensive_language,1,3
11800,opinion lhha spot description atlanta dumb hoe niggas ratchet broad stupid argument,offensive_language,1,3
5774,cristiannt bitch go to shut shit feel free join,offensive_language,1,0
20693,sexy japanese slut finger toy pussy step squirt juice over http svs idzjyp,offensive_language,1,0
11895,impossible female player pimp etc call hoe,offensive_language,1,0
3288,gorgeouscamry fight nah dumb bitch,offensive_language,1,0
10919,swear bitch wouldn nothing worry don shut fuck,offensive_language,1,1
7734,bitch break down weed,offensive_language,1,0
22506,back bitch vnpacheco xoxoclaire treyhunter medgmon delaney jade sean steezy alexistiefa,offensive_language,1,3
556,stop pussy son shove needle own heart afterearth,offensive_language,1,3
20644,scream money over hoe nigga ain fuck shit,offensive_language,1,0
15463,hellaratchet freshmanadvice rolling backpack bitch,offensive_language,1,3
1062,planetpob real man eat pussy,offensive_language,1,0
8189,bro hoe bro over girlfriend,offensive_language,1,0
3866,kylereinder bitch,offensive_language,1,0
8999,everybody foreign bitch foreign car,offensive_language,1,0
23311,girl needa stop edit damn near catfishe bitch keep findin way back,offensive_language,1,0
5566,scheich salute bad bitch,offensive_language,1,0
12779,maury funny ratchet hoe knock fuck,offensive_language,1,0
12776,math forever confuse retard,offensive_language,1,3
15779,jayy gee dumb bitch,offensive_language,1,0
8658,thug win pussy defend felonsplease,offensive_language,1,1
6098,hoe,offensive_language,1,0
2033,fucking first don hoe,offensive_language,1,3
1654,thecrownedhead tell try turn bayou classic drinker bitch,offensive_language,1,0
5209,yardieboyheem pussy watch nuh neva lov badmon,offensive_language,1,0
1139,betteraretulips girl fucking retard back start cramp man double,offensive_language,1,1
23746,deal bitch feel,offensive_language,1,1
20555,hdm everybody block bitch,offensive_language,1,0
21357,bit donovan dvd droppin realmacdatfee lha bitch,offensive_language,1,0
3495,imtoblame lyin ass bitch ghostwritamusic ill wil brunzilla,offensive_language,1,0
11184,stop drug alcohol fags sluts chance feel same clearly mean,offensive_language,1,3
9168,forreal forreal let founder capcom fuck bitch street fighter marvel capcom eternallygrateful,offensive_language,1,1
6174,inthekcmix simmon act bitch doc leave,offensive_language,1,0
4600,saulsof lthy pussy boi,offensive_language,1,0
79,beenflynsolo ppl talk bad ghetto hood kid grow nigga funnnnnnn,offensive_language,1,0
1740,daijahshardaee bitch late ion expose,offensive_language,1,0
4334,ohaistepj smelly hater bitch,offensive_language,1,1
5890,dtholcomb load cushion sol feel good dick,offensive_language,1,3
12450,lil bitch ass,offensive_language,1,0
5501,alizahwi bitch open leg,offensive_language,1,0
18227,ziggybadass jbrownsugaa pretty sure boyfriend slidin bitch dms patient,offensive_language,1,0
24006,see nigga dress impress hop bus bitch wit phatty off stop say somethin god throwin lob,offensive_language,1,0
5119,walkerjensen yaaaasssss buhlowin timeline negro,offensive_language,1,1
3218,fvckmike bout smack bitch,offensive_language,1,0
24456,wow bitch audacity talk shit look life look mine,offensive_language,1,1
16815,ooh kilt glizzygang bitch,offensive_language,1,0
5710,chanel playa toddie soplayer nigga proud bitch weed car,offensive_language,1,3
10908,support niggaz bitch dope shit west side city,offensive_language,1,0
6639,marshabitch don start lil bitch,offensive_language,1,0
11030,want fire cracker baby ass fire work fire cracker,offensive_language,1,3
8670,niro wife casino second big cunt first george mother blow,offensive_language,1,3
21775,these hoe ain yours turn hear,offensive_language,1,0
15205,flyeaglesnation yeah eagle definitely aren finish division bitch,offensive_language,1,3
17261,shadowbeatz inc block next bitch kyr,offensive_language,1,1
10508,hate good friend get new bitch barely chill,offensive_language,1,1
19213,iamkatjohnson inkkofrosess bout feel beene hard work woman stripper hoe,offensive_language,1,0
14619,causewereguy life bitch harsh enough guy girl feel well help relieve stress,offensive_language,1,3
6879,raajans holy fuck frozen pussy crazy,offensive_language,1,3
15382,gresham major tell fuckin barbarian typogawd pussy juice help beard grow,offensive_language,1,0
19211,iaintshitbruh white bitch win smh trackinblackkev fucking hate michelledbeadle,offensive_language,1,0
12151,bye parkerwidly bitch ass four thankgod,offensive_language,1,3
9575,greinke sneaky son bitch,offensive_language,1,0
15302,ldeng ddess turn real marriott bitch weekend mansion tonight adult swim,offensive_language,1,3
13320,niggas side bitch cashin nigga mikediggem hello mutha fucka,offensive_language,1,0
20444,zerohedge full retard nar blame slow sale winter weather,offensive_language,1,3
10579,fall love see badd bitch drive amg coupe,offensive_language,1,0
4510,real liam payne pussy http ttzsxbt,offensive_language,1,0
19679,mikcaker be not worried bout bitch nigga,offensive_language,1,0
15545,hunneemolassess leg do not rub together mean pwoosy trash hear,offensive_language,1,1
23087,you all hoe play wrong shit smh,offensive_language,1,0
